NDB_No,FDGrp_Cd,Long_Desc
42196,1900,"Candies, MARS SNACKFOOD US, MILKY WAY Midnight Bar"
42200,1600,Papad
42204,2500,"Rice cake, cracker (include hain mini rice cakes)"
42205,100,"Cheese, pasteurized process, cheddar or american, fat-free"
42223,100,"Meal replacement, high protein, milk based, fruit juice mixable formula, powder, not reconstituted"
42227,1900,"Candies, MARS SNACKFOOD US, M&M's Almond Chocolate Candies"
42230,400,"Salad Dressing, coleslaw dressing, reduced fat"
42231,400,"Oil, flaxseed"
42235,100,"Cheese, cottage, lowfat, 1% milkfat, lactose reduced"
42236,800,"Cereals ready-to-eat, frosted oat cereal with marshmallows"
42237,800,"Cereals ready-to-eat, WEETABIX WHOLE WHEAT CEREAL"
42240,800,"Cereals ready-to-eat, POST, Honey Bunches of Oats, with almonds"
42241,700,"Turkey, pork, and beef sausage, reduced fat, smoked"
42256,400,"Margarine-like, vegetable oil spread, stick or tub, sweetened"
42258,100,"Cheese product, pasteurized process, cheddar or american, reduced fat"
42259,2500,"Snacks, popcorn, home-prepared, oil-popped, unsalted"
42261,800,"Cereals ready-to-eat, whole wheat, rolled oats, presweetened, with pecans"
42262,700,"Sausage, chicken and beef, smoked"
42265,800,"Cereals ready-to-eat, POST, Great Grains, Raisin, Date & Pecan"
42266,300,"Babyfood, juice, apple-sweet potato"
42267,300,"Babyfood, juice, orange-carrot"
42272,2500,"Snacks, granola bar, with coconut, chocolate coated"
42278,300,"Babyfood, vegetable and brown rice, strained"
42279,300,"Babyfood, peas and brown rice"
42280,700,"Frankfurter, meat and poultry, low fat"
42281,1900,"Gums, seed gums (includes locust bean, guar)"
42282,1900,"Gums, carrageenan"
42283,2500,"Snacks, potato chips, white, restructured, baked"
42284,300,"Babyfood, baked product, finger snacks cereal"
42285,300,"Babyfood, cereal, brown rice, dry, instant"
42289,400,"Oil, corn and canola"
42290,100,"Milk, fluid, nonfat, calcium fortified (fat free or skim)"
42291,1600,"Peanut butter, reduced sodium"
42297,800,"Cereals ready-to-eat, POST Banana Nut Crunch"
42303,100,"Cheese, muenster, low fat"
42304,100,"Cheese, mozzarella, nonfat"
42307,400,"Margarine-like, butter-margarine blend, 80% fat, stick, without salt"
42309,400,"Margarine-like, vegetable oil-butter spread, reduced calorie, tub, with salt"
42316,300,"Babyfood, carrots, toddler"
43004,300,"Babyfood, dessert, banana pudding, strained"
43006,300,"Babyfood, fruit, tutti frutti, strained"
43007,300,"Babyfood, fruit, tutti frutti, junior"
43008,300,"Babyfood, dinner, chicken and rice"
43015,400,"Salad dressing, caesar dressing, regular"
43016,400,"Salad dressing, coleslaw"
43017,400,"Salad dressing, green goddess, regular"
43019,400,"Salad dressing, sweet and sour"
43020,400,"Salad dressing, blue or roquefort cheese, low calorie"
43021,400,"Salad dressing, caesar, low calorie"
43026,1900,"Syrups, dietetic"
43028,1900,"Jams and preserves, dietetic (with sodium saccharin), any flavor"
43031,1900,"Candies, chocolate covered, caramel with nuts"
43046,1900,"Candies, nougat, with almonds"
43057,1900,"Candies, gum drops, dietetic or low calorie (sorbitol)"
43058,1900,"Candies, hard, dietetic or low calorie (sorbitol)"
43059,1900,"Candies, chocolate covered, dietetic or low calorie"
43060,1900,"Chewing gum, sugarless"
43075,300,"Fluid replacement, electrolyte solution (include PEDIALYTE)"
43078,100,"Beverage, milkshake mix, dry, not chocolate"
43098,1900,"Pie fillings, cherry, low calorie"
43100,2500,"Breakfast bars, oats, sugar, raisins, coconut (include granola bar)"
43109,2500,"Pretzels, soft"
43112,1600,"Beans, chili, barbecue, ranch style, cooked"
43114,1600,"Vermicelli, made from soy"
43115,1600,Protein powder
43116,1600,Protein supplement
43118,100,"Protein powder, diet with soy and casein"
43120,1900,"Protein supplement, high protein bar, candy-like, soy and milkbase"
43121,1600,"Meal replacement or supplement, liquid high protein"
43125,1600,"Beans, liquid from stewed kidney beans"
43128,1600,"Chicken, meatless"
43129,1600,"Fish sticks, meatless"
43130,1600,"Frankfurter, meatless"
43131,1600,"Luncheon slices, meatless"
43132,1600,"Meatballs, meatless"
43134,1600,Vegetarian fillets
43135,1600,"Sandwich spread, meatless"
43136,1600,Vegetarian stew
43137,1600,Vegetarian meatloaf or patties
43142,1100,"Radishes, hawaiian style, pickled"
43143,1100,"Cabbage, japanese style, fresh, pickled"
43144,1100,"Cabbage, mustard, salted"
43146,1100,"Eggplant, pickled"
43154,1400,"Alcoholic beverage, wine, cooking"
43155,1400,"Alcoholic beverage, wine, light"
43158,1900,"Sweeteners, tabletop, saccharin"
43201,1900,Bee pollen
43205,100,"Beverage, instant breakfast powder, chocolate, not reconstituted"
43207,100,"Meal replacement, protein type, milk base, powdered"
43212,1600,"Bacon bits, meatless"
43214,400,"Butter replacement, without fat, powder"
43215,400,"Salad dressing, buttermilk, lite"
43216,1900,"Sweeteners, tabletop, fructose, dry, powder"
43217,1100,"Tomato sauce, no salt added"
43218,800,"Cereals, ready-to-eat, ALPEN"
43241,800,"Cereals ready-to-eat, FAMILIA"
43245,800,"Cereals ready-to-eat, wheat and bran, presweetened with nuts and fruits"
43260,100,"Beverage, instant breakfast powder, chocolate, sugar-free, not reconstituted"
43261,100,"Yogurt, fruit variety, nonfat"
43262,100,"Beverage, chocolate, diet, liquid, canned"
43264,1400,"Beverage, high calorie, reconstituted or canned"
43265,100,"Nutrient supplement, milk base, high protein, liquid"
43266,100,"Protein supplement, milk base, powdered"
43268,100,"Whipped cream substitute, dietetic, made from powdered mix"
43269,1900,"Frozen novelties, ice cream type, sundae, prepackaged"
43273,100,"Cheese, cottage, with vegetables"
43274,100,"Cheese, cream, low fat"
43275,100,"Cheese, pasteurized process, american, low fat"
43276,100,"Cheese spread, cream cheese base"
43278,100,"Cheese, american cheddar, imitation"
43282,500,"Quail, cooked, total edible"
43283,500,"Pheasant, cooked, total edible"
43285,100,"Eggs, scrambled, frozen mixture"
43287,500,"Dove, cooked (includes squab)"
43291,100,"Nutrient supplemlent, milk base, powder"
43299,1600,"Soybean, curd cheese"
43306,800,"Cereals, NESTUM, prepared with water"
43311,1100,"Potatoes, canned, drained solids, no salt added"
43312,1100,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added"
43325,1000,"Pork, cured, ham, boneless, low sodium, extra lean and regular, roasted"
43326,1000,"Pork, cured, ham, low sodium, lean and fat, cooked"
43327,1000,"Pork, cured, ham, boneless, low sodium, extra lean (approximately 5% fat), roasted"
43329,400,"Salad dressing, mayonnaise and mayonnaise-type, low calorie"
43331,400,"Salad dressing, bacon and tomato"
43340,100,"Cheese, parmesan, low sodium"
43343,1400,"Coffee and cocoa (mocha) powder, with whitener and low calorie sweetener"
43345,1400,"Fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie"
43346,1900,"Frozen novelties, juice type, orange"
43350,1100,"Sauerkraut, canned, low sodium"
43352,100,"Cheese, cottage, lowfat, 1% milkfat, no sodium added"
43355,400,"Mayonnaise, low sodium, low calorie or diet"
43364,2500,"Snacks, tortilla chips, unsalted, white corn"
43365,1100,"Tomato and vegetable juice, low sodium"
43366,500,"Turkey, wing, smoked, cooked, with skin, bone removed"
43367,500,"Turkey, drumstick, smoked, cooked, with skin, bone removed"
43369,1400,"Chocolate-flavored drink, whey and milk based"
43372,1400,"Apple cider-flavored drink, powder, added vitamin C and sugar"
43373,300,"Babyfood, dinner, chicken and noodle with vegetables, toddler"
43378,1000,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium"
43379,100,"Cheese, pasteurized process, swiss, low fat"
43382,900,"Cranberry juice, unsweetened"
43384,700,"Beef, bologna, reduced sodium"
43387,1100,"Turnip greens, canned, no salt added"
43388,1400,"Apple cider-flavored drink, powder, low calorie, with vitamin C, prepared"
43390,500,"Turkey, light or dark meat, smoked, cooked, with skin, bone removed"
43391,500,"Turkey, light or dark meat, smoked, cooked, skin and bone removed"
43392,1100,"Palm hearts, raw"
43393,800,"Cereals ready-to-eat, POST, Shredded Wheat n' Bran, spoon-size"
43396,100,"Cheese, cottage, lowfat, 1% milkfat, with vegetables"
43398,100,"Cheese, pasteurized process, cheddar or american, low sodium"
43399,1600,"Meal replacement, liquid, soy-based"
43401,1400,"Coffee, dry, powder, with whitener, reduced calorie"
43404,1400,"Cranberry-apple juice drink, low calorie, with vitamin C added"
43405,100,"Cheese, swiss, low sodium"
43406,1100,Yeast extract spread
43408,300,"Babyfood, juice, pear"
43410,1600,"Chicken, meatless, breaded, fried"
43417,300,"Babyfood, meat, beef with vegetables, toddler"
43432,300,"Babyfood, dinner, macaroni, beef and tomato sauce, toddler"
43441,1800,"Rolls, pumpernickel"
43447,2500,"Snacks, corn-based, extruded, chips, unsalted"
43449,1600,"Baked beans, canned, no salt added"
43450,1900,"Frozen novelites, juice type, juice with cream"
43476,1600,Tofu yogurt
43479,1400,"Alcoholic beverage, rice (sake)"
43483,800,"Millet, puffed"
43495,800,"Cereals ready-to-eat, OAT BRAN FLAKES, HEALTH VALLEY"
43507,700,"Frankfurter, low sodium"
43510,800,"Cereal ready-to-eat, CRISPY BROWN RICE"
43514,1900,"Frozen novelties, ice type, pop, with low calorie sweetener"
43523,300,"Babyfood, mixed fruit yogurt, strained"
43528,100,"Ensure plus, liquid nutrition"
43529,300,"Babyfood, rice and apples, dry"
43536,300,"Babyfood, dessert, peach yogurt"
43537,300,"Babyfood, dessert, blueberry yogurt, strained"
43539,300,"Babyfood, dessert, banana yogurt, strained"
43541,1900,"Ice creams, chocolate, rich"
43543,100,"Milk, imitation, non-soy"
43546,300,"Babyfood, banana no tapioca, strained"
43550,300,"Babyfood, banana apple dessert, strained"
43566,2500,"Snacks, tortilla chips, light (baked with less oil)"
43570,800,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, honey roasted"
43572,2500,"Popcorn, microwave, low fat and sodium"
43584,800,AMARANTH FLAKES
43585,300,"Babyfood, fruit supreme dessert"
43589,100,"Cheese, swiss, low fat"
43595,2500,"Breakfast bar, corn flake crust with fruit"
43597,100,"Cheese, mozzarella, low sodium"
43598,400,"Mayonnaise dressing, no cholesterol"
43599,400,"Salad dressing, Mayonnaise dressing, diet, no cholesterol"
44005,400,"Oil, corn, peanut, and olive"
44018,1900,"Sweeteners, tabletop, fructose, liquid"
44048,100,"Cheese food, imitation"
44055,1100,"Celery flakes, dried"
44061,1900,"Puddings, chocolate flavor, low calorie, instant, dry mix"
44110,1900,"Jellies, reduced sugar, home preserved"
44158,1900,"Pie fillings, blueberry, canned"
44203,1400,"Cocktail mix, non-alcoholic, concentrated, frozen"
44258,1900,"Puddings, chocolate flavor, low calorie, regular, dry mix"
44259,1900,"Puddings, all flavors except chocolate, low calorie, regular, dry mix"
44260,1900,"Puddings, all flavors except chocolate, low calorie, instant, dry mix"
46168,1900,Polydextrose
47011,1400,"Fruit-flavored drink mix, powder, unsweetened"
80200,1500,"Frog legs, raw"
83140,1900,"Malt extract, dried"
90240,1500,"Mollusks, scallop, (bay and sea), cooked, steamed"
90560,1500,"Mollusks, snail, raw"
93600,1500,"Turtle, green, raw"
43535,300,"Babyfood, juice, apple - cherry"
